"","Data.Collector","Year","Plot","Mulch","Planted.guild","Category","QuadLocation","Mowing.treatment","Exo.grass","Exo.forb","nat.grass","nat.forb","total.cover","r.exo.grass","r.exo.forb","r.nat.grass","r.nat.forb"
"1339","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",67.5,12.5,42.5,0,122.5,55.1020408163265,10.2040816326531,34.6938775510204,0
"1340","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",57.5,7.5,37.5,0,102.5,56.0975609756098,7.31707317073171,36.5853658536585,0
"1341","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",37.5,12.5,37.5,0,87.5,42.8571428571429,14.2857142857143,42.8571428571429,0
"1342","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,7.5,1,17.5,123.5,78.9473684210526,6.07287449392713,0.809716599190283,14.17004048583
"1343","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,17.5,0,97.5,212.5,45.8823529411765,8.23529411764706,0,45.8823529411765
"1344","Arneson","2014","2 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",7.5,17.5,63,0,89,8.42696629213483,19.6629213483146,70.7865168539326,0
"1345","Arneson","2014","2 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",12.5,2.5,39.5,0,58.5,21.3675213675214,4.27350427350427,67.5213675213675,0
"1346","Arneson","2014","2 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",57.5,12.5,38.5,0,108.5,52.9953917050691,11.5207373271889,35.4838709677419,0
"1347","Arneson","2014","2 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",22.5,27.5,31,0,83.5,26.9461077844311,32.9341317365269,37.125748502994,0
"1348","Arneson","2014","2 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",57.5,17.5,26,0,101,56.9306930693069,17.3267326732673,25.7425742574257,0
"1349","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",77.5,17.5,1,0,96,80.7291666666667,18.2291666666667,1.04166666666667,0
"1350","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",47.5,32.5,0,0,80,59.375,40.625,0,0
"1351","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",32.5,17.5,0,0,50,65,35,0,0
"1352","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",37.5,17.5,12.5,0,67.5,55.5555555555556,25.9259259259259,18.5185185185185,0
"1353","Arneson","2014","12 CFM","Mulch","Grass","Full Mulched","Not recorded","Unmowed",37.5,27.5,8,0,73,51.3698630136986,37.6712328767123,10.958904109589,0
"1354","Arneson","2014","22 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,17.5,12.5,0,127.5,76.4705882352941,13.7254901960784,9.80392156862745,0
"1355","Arneson","2014","22 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,12.5,1,0,111,87.8378378378378,11.2612612612613,0.900900900900901,0
"1356","Arneson","2014","22 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,1,0,101,96.5346534653465,2.47524752475248,0.99009900990099,0
"1357","Arneson","2014","22 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1358","Arneson","2014","22 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",87.5,37.5,30.5,0,155.5,56.2700964630225,24.1157556270096,19.6141479099678,0
"1359","Arneson","2014","7 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",82.5,2.5,12.5,0,100,82.5,2.5,12.5,0
"1360","Arneson","2014","7 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",92.5,27.5,0,0,122.5,75.5102040816327,22.4489795918367,0,0
"1361","Arneson","2014","7 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",77.5,47.5,2,0,129.5,59.8455598455598,36.6795366795367,1.54440154440154,0
"1362","Arneson","2014","7 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",72.5,7.5,1,0,98.5,73.6040609137056,7.61421319796954,1.01522842639594,0
"1363","Arneson","2014","7 CFM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,27.5,0,130,75,1.92307692307692,21.1538461538462,0
"1364","Arneson","2014","18 CIM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,102.5,95.1219512195122,2.4390243902439,0,0
"1365","Arneson","2014","18 CIM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,7.5,0,0,105,92.8571428571429,7.14285714285714,0,0
"1366","Arneson","2014","18 CIM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1367","Arneson","2014","18 CIM","Mulch","Grass","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1368","Arneson","2014","18 CIM","Mulch","Grass","Full Mulched","Not recorded","Mowed",87.5,22.5,8,0,118,74.1525423728814,19.0677966101695,6.77966101694915,0
"1369","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",62.5,12.5,0,12.5,90,69.4444444444444,13.8888888888889,0,13.8888888888889
"1370","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",62.5,27.5,0,22.5,112.5,55.5555555555556,24.4444444444444,0,20
"1371","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",57.5,27.5,0,32.5,125,46,22,0,26
"1372","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",72.5,42.5,0,1,123.5,58.7044534412955,34.412955465587,0,0.809716599190283
"1373","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",77.5,27.5,0,0,105,73.8095238095238,26.1904761904762,0,0
"1374","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,2.5,0,0,102.5,95.1219512195122,2.4390243902439,0,0
"1375","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",47.5,0,0,57.5,105,45.2380952380952,0,0,54.7619047619048
"1376","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",67.5,27.5,0,0,117.5,57.4468085106383,23.4042553191489,0,0
"1377","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",67.5,7.5,0,9,84,80.3571428571429,8.92857142857143,0,10.7142857142857
"1378","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",92.5,2.5,0,0,102.5,90.2439024390244,2.4390243902439,0,0
"1379","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,17.5,0,0,117.5,82.9787234042553,14.8936170212766,0,0
"1380","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",77.5,32.5,0,0,112.5,68.8888888888889,28.8888888888889,0,0
"1381","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",32.5,22.5,0,62.5,117.5,27.6595744680851,19.1489361702128,0,53.1914893617021
"1382","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1383","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",67.5,12.5,0,0,80,84.375,15.625,0,0
"1384","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",47.5,62.5,0,0,112.5,42.2222222222222,55.5555555555556,0,0
"1385","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",67.5,7.5,0,42.5,117.5,57.4468085106383,6.38297872340426,0,36.1702127659575
"1386","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,12.5,0,0,110,88.6363636363636,11.3636363636364,0,0
"1387","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",92.5,12.5,0,32.5,137.5,67.2727272727273,9.09090909090909,0,23.6363636363636
"1388","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",47.5,12.5,0,17.5,85,55.8823529411765,14.7058823529412,0,20.5882352941176
"1389","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,32.5,1,0,131,74.4274809160305,24.8091603053435,0.763358778625954,0
"1390","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",82.5,12.5,0,0,95,86.8421052631579,13.1578947368421,0,0
"1391","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",57.5,7.5,0,12.5,77.5,74.1935483870968,9.67741935483871,0,16.1290322580645
"1392","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,0,0,22.5,120,81.25,0,0,18.75
"1393","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1394","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",17.5,2.5,0,42.5,100,17.5,2.5,0,42.5
"1395","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,27.5,0,0,125,78,22,0,0
"1396","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,7.5,0,17.5,122.5,79.5918367346939,6.12244897959184,0,14.2857142857143
"1397","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,2.5,0,4,106.5,91.5492957746479,2.34741784037559,0,3.75586854460094
"1398","Arneson","2014","2 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",92.5,12.5,0,0,107.5,86.046511627907,11.6279069767442,0,0
"1399","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",52.5,27.5,0,82.5,165,31.8181818181818,16.6666666666667,0,50
"1400","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",7.5,7.5,0,110,125,6,6,0,88
"1401","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",17.5,12.5,0,27.5,60,29.1666666666667,20.8333333333333,0,45.8333333333333
"1402","Arneson","2014","12 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",62.5,27.5,0,0,90,69.4444444444444,30.5555555555556,0,0
"1403","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",42.5,57.5,0,0,102.5,41.4634146341463,56.0975609756098,0,0
"1404","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",72.5,2.5,0,0,97.5,74.3589743589744,2.56410256410256,0,0
"1405","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",77.5,17.5,0,0,97.5,79.4871794871795,17.9487179487179,0,0
"1406","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",87.5,2.5,0,25.5,115.5,75.7575757575758,2.16450216450216,0,22.0779220779221
"1407","Arneson","2014","7 CFM","Mulch","Forb","Full Mulched","Not recorded","Unmowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1408","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,32.5,0,0,130,75,25,0,0
"1409","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,7.5,0,7,112,87.0535714285714,6.69642857142857,0,6.25
"1410","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",77.5,17.5,0,2,124.5,62.2489959839357,14.0562248995984,0,1.60642570281124
"1411","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,22.5,0,3,125.5,77.6892430278884,17.9282868525896,0,2.39043824701195
"1412","Arneson","2014","22 CFM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,12.5,0,0,127.5,76.4705882352941,9.80392156862745,0,0
"1413","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1414","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,7.5,0,0,105,92.8571428571429,7.14285714285714,0,0
"1415","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,12.5,0,0,110,88.6363636363636,11.3636363636364,0,0
"1416","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,12.5,0,0,110,88.6363636363636,11.3636363636364,0,0
"1417","Arneson","2014","18 CIM","Mulch","Forb","Full Mulched","Not recorded","Mowed",97.5,12.5,0,0,110,88.6363636363636,11.3636363636364,0,0
"1418","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",97.5,27.5,30,0,155,62.9032258064516,17.741935483871,19.3548387096774,0
"1419","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",97.5,37.5,25,0,160,60.9375,23.4375,15.625,0
"1420","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",97.5,52.5,32.5,0,182.5,53.4246575342466,28.7671232876712,17.8082191780822,0
"1421","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",87.5,52.5,40,0,180,48.6111111111111,29.1666666666667,22.2222222222222,0
"1422","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",67.5,57.5,10,0,135,50,42.5925925925926,7.40740740740741,0
"1423","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",22.5,27.5,28.5,0,101,22.2772277227723,27.2277227722772,28.2178217821782,0
"1424","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",52.5,57.5,19.5,0,137,38.3211678832117,41.970802919708,14.2335766423358,0
"1425","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",37.5,32.5,16.5,0,94,39.8936170212766,34.5744680851064,17.5531914893617,0
"1426","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",27.5,32.5,31,0,93.5,29.4117647058824,34.7593582887701,33.1550802139037,0
"1427","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",12.5,7.5,63.5,0,86,14.5348837209302,8.72093023255814,73.8372093023256,0
"1428","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",42.5,37.5,4,0,96.5,44.0414507772021,38.860103626943,4.14507772020725,0
"1429","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",17.5,17.5,60,0,107.5,16.2790697674419,16.2790697674419,55.8139534883721,0
"1430","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",32.5,37.5,2,0,84.5,38.4615384615385,44.3786982248521,2.36686390532544,0
"1431","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",32.5,47.5,4,0,91.5,35.5191256830601,51.9125683060109,4.37158469945355,0
"1432","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Unmowed",32.5,62.5,12.5,0,120,27.0833333333333,52.0833333333333,10.4166666666667,0
"1433","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,22.5,13.5,0,133.5,73.0337078651685,16.8539325842697,10.1123595505618,0
"1434","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,37.5,22.5,0,157.5,61.9047619047619,23.8095238095238,14.2857142857143,0
"1435","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,12.5,17.5,0,127.5,76.4705882352941,9.80392156862745,13.7254901960784,0
"1436","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,27.5,0,0,125,78,22,0,0
"1437","Arneson","2014","24 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,77.5,17.5,0,192.5,50.6493506493506,40.2597402597403,9.09090909090909,0
"1438","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,2.5,27.5,0,127.5,76.4705882352941,1.96078431372549,21.5686274509804,0
"1439","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,2.5,8,0,108,90.2777777777778,2.31481481481481,7.40740740740741,0
"1440","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1441","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",27.5,12.5,87.5,0,127.5,21.5686274509804,9.80392156862745,68.6274509803922,0
"1442","Arneson","2014","6 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",32.5,17.5,32.5,0,82.5,39.3939393939394,21.2121212121212,39.3939393939394,0
"1443","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",32.5,27.5,37.5,0,97.5,33.3333333333333,28.2051282051282,38.4615384615385,0
"1444","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",7.5,77.5,27.5,0,120,6.25,64.5833333333333,22.9166666666667,0
"1445","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",37.5,77.5,2,0,117,32.0512820512821,66.2393162393162,1.70940170940171,0
"1446","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",32.5,67.5,3,0,105.5,30.8056872037915,63.9810426540284,2.8436018957346,0
"1447","Arneson","2014","17 CFNM","No Mulch","Grass","Full Not Mulched","Not recorded","Mowed",22.5,32.5,58.5,0,113.5,19.8237885462555,28.6343612334802,51.5418502202643,0
"1448","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",57.5,12.5,0,22.5,92.5,62.1621621621622,13.5135135135135,0,24.3243243243243
"1449","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",72.5,37.5,0,8,118,61.4406779661017,31.7796610169492,0,6.77966101694915
"1450","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",42.5,47.5,0,37.5,127.5,33.3333333333333,37.2549019607843,0,29.4117647058824
"1451","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",92.5,57.5,0,0,150,61.6666666666667,38.3333333333333,0,0
"1452","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",22.5,87.5,0,0,112.5,20,77.7777777777778,0,0
"1453","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",42.5,2.5,37.5,0,85,50,2.94117647058824,44.1176470588235,0
"1454","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",92.5,37.5,0,0,130,71.1538461538462,28.8461538461538,0,0
"1455","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",37.5,7.5,0,0,82.5,45.4545454545455,9.09090909090909,0,0
"1456","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",97.5,47.5,0,0,152.5,63.9344262295082,31.1475409836066,0,0
"1457","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",87.5,42.5,0,0,130,67.3076923076923,32.6923076923077,0,0
"1458","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",27.5,32.5,4,1,82.5,33.3333333333333,39.3939393939394,4.84848484848485,1.21212121212121
"1459","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",22.5,22.5,0,52.5,115,19.5652173913043,19.5652173913043,0,45.6521739130435
"1460","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",7.5,97.5,0,17.5,122.5,6.12244897959184,79.5918367346939,0,14.2857142857143
"1461","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",27.5,57.5,0,0,85,32.3529411764706,67.6470588235294,0,0
"1462","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Unmowed",27.5,82.5,2,0,112,24.5535714285714,73.6607142857143,1.78571428571429,0
"1463","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,22.5,0,0,120,81.25,18.75,0,0
"1464","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1465","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,17.5,0,0,115,84.7826086956522,15.2173913043478,0,0
"1466","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1467","Arneson","2014","24 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,2.5,0,0,100,97.5,2.5,0,0
"1468","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",47.5,57.5,1,0,106,44.811320754717,54.2452830188679,0.943396226415094,0
"1469","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",97.5,27.5,0,0,125,78,22,0,0
"1470","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",22.5,57.5,0,42.5,122.5,18.3673469387755,46.9387755102041,0,34.6938775510204
"1471","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",42.5,97.5,0,0,140,30.3571428571429,69.6428571428571,0,0
"1472","Arneson","2014","6 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",47.5,97.5,0,0,145,32.7586206896552,67.2413793103448,0,0
"1473","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",52.5,37.5,0,0,90,58.3333333333333,41.6666666666667,0,0
"1474","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",52.5,42.5,0,0,95,55.2631578947368,44.7368421052632,0,0
"1475","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",42.5,22.5,0,42.5,107.5,39.5348837209302,20.9302325581395,0,39.5348837209302
"1476","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",62.5,7.5,0,27.5,97.5,64.1025641025641,7.69230769230769,0,28.2051282051282
"1477","Arneson","2014","17 CFNM","No Mulch","Forb","Full Not Mulched","Not recorded","Mowed",57.5,57.5,0,1,116,49.5689655172414,49.5689655172414,0,0.862068965517241
"1478","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",27.5,27.5,50.5,0,123,22.3577235772358,22.3577235772358,41.0569105691057,0
"1479","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",37.5,32.5,2,0,97,38.659793814433,33.5051546391753,2.06185567010309,0
"1480","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",47.5,52.5,31.5,0,131.5,36.1216730038023,39.9239543726236,23.9543726235741,0
"1481","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",32.5,32.5,42.5,0,110,29.5454545454545,29.5454545454545,38.6363636363636,0
"1482","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",22.5,7.5,62.5,0,107.5,20.9302325581395,6.97674418604651,58.1395348837209,0
"1483","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",72.5,2.5,15,0,97.5,74.3589743589744,2.56410256410256,15.3846153846154,0
"1484","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",87.5,12.5,12,0,114.5,76.4192139737991,10.9170305676856,10.4803493449782,0
"1485","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",57.5,2.5,45.5,0,105.5,54.5023696682464,2.3696682464455,43.1279620853081,0
"1486","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",32.5,2.5,70,0,107.5,30.2325581395349,2.32558139534884,65.1162790697674,0
"1487","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Unmowed",67.5,22.5,2,0,104.5,64.5933014354067,21.5311004784689,1.91387559808612,0
"1488","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",97.5,27.5,0,0,125,78,22,0,0
"1489","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",42.5,32.5,32.5,0,112.5,37.7777777777778,28.8888888888889,28.8888888888889,0
"1490","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",92.5,27.5,0,0,122.5,75.5102040816327,22.4489795918367,0,0
"1491","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",87.5,2.5,9,0,106.5,82.1596244131455,2.34741784037559,8.45070422535211,0
"1492","Arneson","2014","4 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",92.5,2.5,34.5,0,129.5,71.4285714285714,1.93050193050193,26.6409266409266,0
"1493","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",82.5,12.5,0,0,102.5,80.4878048780488,12.1951219512195,0,0
"1494","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",22.5,27.5,43.5,0,121,18.595041322314,22.7272727272727,35.9504132231405,0
"1495","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",7.5,17.5,100.5,0,125.5,5.97609561752988,13.9442231075697,80.0796812749004,0
"1496","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",52.5,22.5,115,0,192.5,27.2727272727273,11.6883116883117,59.7402597402597,0
"1497","Arneson","2014","1 CIM","Mulch","Grass","Island Mulched","Not recorded","Mowed",97.5,2.5,12.5,0,115,84.7826086956522,2.17391304347826,10.8695652173913,0
"1498","Arneson","2014","4 CIM","Mulch","Forb","Island Mulched","Not recorded","Unmowed",77.5,12.5,0,10,117.5,65.9574468085106,10.6382978723404,0,8.51063829787234
"1499","Arneson","2014","4 CIM","Mulch","Forb","Island Mulched","Not recorded","Unmowed",72.5,22.5,3,0,103,70.3883495145631,21.8446601941748,2.9126213592233,0
"1500","Arneson","2014","4 CIM","Mulch","Forb","Island Mulched","Not recorded","Unmowed",67.5,22.5,5,0,105,64.2857142857143,21.4285714285714,4.76190476190476,0
"1501","Arneson","2014","4 CIM","Mulch","Forb","Island Mulched","Not recorded","Unmowed",2.5,2.5,0,110,117.5,2.12765957446809,2.12765957446809,0,93.6170212765958
"1502","Arneson","2014","4 CIM","Mulch","Forb","Island Mulched","Not recorded","Unmowed",77.5,22.5,0,0,107.5,72.0930232558139,20.9302325581395,0,0
