"","Year","Data.Collector","Plot","ID","Mulch","Planted.guild","Category","Mowing.treatment","Planting.Type","QuadLocation","Exo.grass","Exo.forb","nat.grass","nat.forb","Bro.car","Sti.pul","Hor.bra","Gri.str","Ach.mil","Sym.chi","Jun.pat"
"1150","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,12.5,7.5,63.5,0,1,0,62.5,0,0,0,0
"1151","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,42.5,37.5,4,0,0,0,4,0,0,0,0
"1152","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,17.5,17.5,60,0,32.5,0,27.5,0,0,0,0
"1153","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,32.5,37.5,2,0,0,0,2,0,0,0,0
"1154","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,32.5,47.5,4,0,0,0,4,0,0,0,0
"1155","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Unmowed","Full",NA,32.5,62.5,12.5,0,0,0,12.5,0,0,0,0
"1156","2014","Arneson",24,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,22.5,13.5,0,1,0,12.5,0,0,0,0
"1157","2014","Arneson",24,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,37.5,22.5,0,0,0,22.5,0,0,0,0
"1158","2014","Arneson",24,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,12.5,17.5,0,0,0,17.5,0,0,0,0
"1159","2014","Arneson",24,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,27.5,0,0,0,0,0,0,0,0,0
"1160","2014","Arneson",24,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,77.5,17.5,0,0,0,17.5,0,0,0,0
"1161","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,2.5,27.5,0,0,0,27.5,0,0,0,0
"1162","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,2.5,8,0,2,0,6,0,0,0,0
"1163","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,97.5,2.5,0,0,0,0,0,0,0,0,0
"1164","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,27.5,12.5,87.5,0,0,0,87.5,0,0,0,0
"1165","2014","Arneson",6,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,32.5,17.5,32.5,0,0,0,32.5,0,0,0,0
"1166","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,32.5,27.5,37.5,0,0,0,37.5,0,0,0,0
"1167","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,7.5,77.5,27.5,0,0,0,27.5,0,0,0,0
"1168","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,37.5,77.5,2,0,0,0,2,0,0,0,0
"1169","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,32.5,67.5,3,0,0,0,3,0,0,0,0
"1170","2014","Arneson",17,"CFNM","No Mulch","Grass","Full No Mulch","Mowed","Full",NA,22.5,32.5,58.5,0,57.5,0,1,0,0,0,0
"1171","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,57.5,12.5,0,22.5,0,0,0,0,22.5,0,0
"1172","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,72.5,37.5,0,8,0,0,0,0,8,0,0
"1173","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,42.5,47.5,0,37.5,0,0,0,0,37.5,0,0
"1174","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,92.5,57.5,0,0,0,0,0,0,0,0,0
"1175","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,22.5,87.5,0,0,0,0,0,0,0,0,0
"1176","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,42.5,2.5,37.5,0,0,0,0,0,0,0,37.5
"1177","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,92.5,37.5,0,0,0,0,0,0,0,0,0
"1178","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,37.5,7.5,0,0,0,0,0,0,0,0,0
"1179","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,97.5,47.5,0,0,0,0,0,0,0,0,0
"1180","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,87.5,42.5,0,0,0,0,0,0,0,0,0
"1181","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,27.5,32.5,4,1,0,0,1,0,1,0,3
"1182","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,22.5,22.5,0,52.5,0,0,0,0,52.5,0,0
"1183","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,7.5,97.5,0,17.5,0,0,0,0,17.5,0,0
"1184","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,27.5,57.5,0,0,0,0,0,0,0,0,0
"1185","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Unmowed","Full",NA,27.5,82.5,2,0,0,0,0,0,0,0,2
"1186","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,22.5,0,0,0,0,0,0,0,0,0
"1187","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,2.5,0,0,0,0,0,0,0,0,0
"1188","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,17.5,0,0,0,0,0,0,0,0,0
"1189","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,2.5,0,0,0,0,0,0,0,0,0
"1190","2014","Arneson",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,2.5,0,0,0,0,0,0,0,0,0
"1191","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,47.5,57.5,1,0,0,0,1,0,0,0,0
"1192","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,97.5,27.5,0,0,0,0,0,0,0,0,0
"1193","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,22.5,57.5,0,42.5,0,0,0,0,42.5,0,0
"1194","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,42.5,97.5,0,0,0,0,0,0,0,0,0
"1195","2014","Arneson",6,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,47.5,97.5,0,0,0,0,0,0,0,0,0
"1196","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,52.5,37.5,0,0,0,0,0,0,0,0,0
"1197","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,52.5,42.5,0,0,0,0,0,0,0,0,0
"1198","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,42.5,22.5,0,42.5,0,0,0,0,42.5,0,0
"1199","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,62.5,7.5,0,27.5,0,0,0,0,27.5,0,0
"1200","2014","Arneson",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed","Full",NA,57.5,57.5,0,1,0,0,0,0,1,0,0
"1201","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,27.5,27.5,50.5,0,42.5,8,0,0,0,0,0
"1202","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,37.5,32.5,2,0,2,0,0,0,0,0,0
"1203","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,47.5,52.5,31.5,0,22.5,9,0,0,0,0,0
"1204","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,32.5,32.5,42.5,0,42.5,0,0,0,0,0,0
"1205","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,22.5,7.5,62.5,0,62.5,0,0,0,0,0,0
"1206","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,72.5,2.5,15,0,8,2,5,0,0,0,0
"1207","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,87.5,12.5,12,0,3,1,8,0,0,0,0
"1208","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,57.5,2.5,45.5,0,3,0,42.5,0,0,0,0
"1209","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,32.5,2.5,70,0,12.5,0,57.5,0,0,0,0
"1210","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island",NA,67.5,22.5,2,0,0,0,2,0,0,0,0
"1211","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,97.5,27.5,0,0,0,0,0,0,0,0,0
"1212","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,42.5,32.5,32.5,0,32.5,0,0,0,0,0,0
"1213","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,92.5,27.5,0,0,0,0,0,0,0,0,0
"1214","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,87.5,2.5,9,0,0,0,9,0,0,0,0
"1215","2014","Arneson",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,92.5,2.5,34.5,0,2,0,32.5,0,0,0,0
"1216","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,82.5,12.5,0,0,0,0,0,0,0,0,0
"1217","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,22.5,27.5,43.5,0,6,5,32.5,0,0,0,0
"1218","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,7.5,17.5,100.5,0,92.5,0,8,0,0,0,0
"1219","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,52.5,22.5,115,0,97.5,0,17.5,0,0,0,0
"1220","2014","Arneson",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island",NA,97.5,2.5,12.5,0,12.5,0,0,0,0,0,0
"1221","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,77.5,12.5,0,10,0,0,0,0,0,10,0
"1222","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,72.5,22.5,3,0,3,0,0,0,0,0,0
"1223","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,67.5,22.5,5,0,5,0,0,0,0,0,0
"1224","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,2.5,2.5,0,110,0,0,0,37.5,72.5,0,0
"1225","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,77.5,22.5,0,0,0,0,0,0,0,0,0
"1226","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,52.5,7.5,0,12.5,0,0,0,0,0,12.5,0
"1227","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,47.5,17.5,0,17.5,0,0,0,0,0,17.5,0
"1228","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,17.5,7.5,0,72.5,0,0,0,0,72.5,0,0
"1229","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,42.5,2.5,0,1,0,0,0,0,1,0,0
"1230","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island",NA,87.5,7.5,0,3,0,0,0,0,3,0,0
"1231","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,57.5,47.5,0,12.5,0,0,0,0,12.5,0,0
"1232","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,47.5,82.5,0,17.5,0,0,0,17.5,0,0,0
"1233","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,52.5,57.5,0,6,0,0,0,6,0,0,0
"1234","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,77.5,32.5,0,0,0,0,0,0,0,0,0
"1235","2014","Arneson",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,97.5,22.5,0,12.5,0,0,0,0,0,12.5,0
"1236","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,92.5,2.5,0,0,0,0,0,0,0,0,0
"1237","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,27.5,2.5,0,45,0,0,0,22.5,0,22.5,0
"1238","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,87.5,2.5,0,0,0,0,0,0,0,0,0
"1239","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,57.5,12.5,0,0,0,0,0,0,0,0,0
"1240","2014","Arneson",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island",NA,92.5,17.5,0,12.5,0,0,0,0,12.5,0,0
"1241","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,27.5,37.5,0,47.5,0,0,0,0,47.5,0,0
"1242","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,57.5,22.5,0,7.5,0,0,0,0,7.5,0,0
"1243","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,0,0,97.5,0,0,0,0,97.5,0,0
"1244","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,22.5,22.5,0,30,0,0,0,12.5,17.5,0,0
"1245","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,12.5,0,77.5,0,0,0,0,77.5,0,0
"1246","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,17.5,17.5,0,67.5,0,0,0,0,67.5,0,0
"1247","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,82.5,12.5,2.5,0,0,0,2.5,0,0,0,0
"1248","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,47.5,47.5,0,2.5,0,0,0,0,2.5,0,0
"1249","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,57.5,37.5,2.5,7.5,0,0,2.5,0,7.5,0,0
"1250","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,22.5,72.5,0,7.5,0,0,0,0,7.5,0,0
"1251","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,47.5,0,47.5,0,0,0,47.5,0,0,0
"1252","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,2.5,0,95,0,0,0,92.5,2.5,0,0
"1253","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,12.5,22.5,12.5,20,0,0,7.5,7.5,0,12.5,5
"1254","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,22.5,12.5,0,52.5,0,0,0,0,0,52.5,0
"1255","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,0,0,0,0,0,0,0,0,0,0,0
"1256","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,0,0,0,0,0,0,0,0,0,0,0
"1257","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,7.5,7.5,0,67.5,0,0,0,0,0,67.5,0
"1258","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,2.5,0,65,0,0,0,0,47.5,17.5,0
"1259","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,2.5,2.5,0,80,0,0,0,0,2.5,77.5,0
"1260","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Mowed ","Full",NA,25.5,2.5,0,95,0,0,0,0,22.5,72.5,0
"1261","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,27.5,17.5,0,7.5,0,0,0,7.5,0,0,0
"1262","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,27.5,17.5,0,50,0,0,0,2.5,47.5,0,0
"1263","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,7.5,7.5,2.5,60,0,0,2.5,57.5,2.5,0,0
"1264","2017","Synder & Reyes",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,17.5,17.5,0,10,0,0,0,2.5,7.5,0,0
"1265","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,32.5,17.5,0,37.5,0,0,0,0,37.5,0,0
"1266","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,67.5,12.5,0,2.5,0,0,0,0,2.5,0,0
"1267","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,7.5,7.5,0,72.5,0,0,0,0,72.5,0,0
"1268","2017","Synder & Reyes",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,7.5,2.5,0,77.5,0,0,0,0,77.5,0,0
"1269","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,2.5,2.5,0,5,0,0,0,2.5,2.5,0,0
"1270","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,7.5,77.5,0,10,0,0,0,2.5,7.5,0,0
"1271","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,57.5,22.5,0,0,0,0,0,0,0,0,0
"1272","2017","Synder & Reyes",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,2.5,2.5,0,97.5,0,0,0,0,0,97.5,0
"1273","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,22.5,47.5,7.5,12.5,0,0,7.5,7.5,5,0,0
"1274","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,37.5,47.5,0,0,0,0,0,0,0,0,0
"1275","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,22.5,47.5,0,5,0,0,0,0,5,0,0
"1276","2017","Synder & Reyes",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,27.5,57.5,0,0,0,0,0,0,0,0,0
"1277","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,2.5,32.5,0,30,0,0,0,2.5,27.5,0,0
"1278","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,0,12.5,0,82.5,0,0,0,0,0,82.5,0
"1279","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,2.5,77.5,0,7.5,0,0,0,0,7.5,0,0
"1280","2017","Synder & Reyes",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full",NA,22.5,52.5,0,0,0,0,0,0,0,0,0
"1281","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,72.5,22.5,7.5,0,0,0,7.5,0,0,0,0
"1282","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,67.5,22.5,37.5,0,0,0,37.5,0,0,0,0
"1283","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,67.5,12.5,27.5,0,0,0,27.5,0,0,0,0
"1284","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,92.5,12.5,12.5,0,0,0,12.5,0,0,0,0
"1285","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,22.5,82.5,2.5,0,0,0,2.5,0,0,0,0
"1286","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,37.5,12.5,7.5,0,0,0,7.5,0,0,0,0
"1287","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,27.5,27.5,52.5,0,0,0,52.5,0,0,0,0
"1288","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,32.5,62.5,7.5,0,0,0,7.5,0,0,0,0
"1289","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,12.5,37.5,47.5,0,0,0,47.5,0,0,0,0
"1290","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,92.5,12.5,7.5,0,0,0,7.5,0,0,0,0
"1291","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,92.5,12.5,12.5,0,0,0,12.5,0,0,0,0
"1292","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,52.5,17.5,22.5,0,0,0,22.5,0,0,0,0
"1293","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,37.5,27.5,27.5,0,0,0,27.5,0,0,0,0
"1294","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,12.5,27.5,37.5,0,0,0,37.5,0,0,0,0
"1295","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,32.5,27.5,37.5,0,0,0,37.5,0,0,0,0
"1296","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,17.5,47.5,72.5,0,0,0,72.5,0,0,0,0
"1297","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,57.5,32.5,7.5,0,0,0,7.5,0,0,0,0
"1298","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,82.5,12.5,0,0,0,0,0,0,0,0,0
"1299","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,87.5,12.5,12.5,0,0,0,12.5,0,0,0,0
"1300","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Mowed ","Full",NA,72.5,17.5,2.5,0,0,0,2.5,0,0,0,0
"1301","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,87.5,7.5,12.5,0,0,0,12.5,0,0,0,0
"1302","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,77.5,12.5,2.5,0,0,0,2.5,0,0,0,0
"1303","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,47.5,17.5,52.5,0,0,0,52.5,0,0,0,0
"1304","2017","Synder & Reyes",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,67.5,27.5,12.5,0,0,0,12.5,0,0,0,0
"1305","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,37.5,67.5,0,0,0,0,0,0,0,0,0
"1306","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,47.5,57.5,0,0,0,0,0,0,0,0,0
"1307","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,67.5,12.5,0,0,0,0,0,0,0,0,0
"1308","2017","Synder & Reyes",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,67.5,27.5,2.5,0,0,0,2.5,0,0,0,0
"1309","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,17.5,57.5,2.5,0,0,0,2.5,0,0,0,0
"1310","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,22.5,72.5,2.5,0,0,0,2.5,0,0,0,0
"1311","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,42.5,27.5,2.5,0,0,0,2.5,0,0,0,0
"1312","2017","Synder & Reyes",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,67.5,37.5,7.5,0,0,0,7.5,0,0,0,0
"1313","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,27.5,37.5,22.5,0,0,0,22.5,0,0,0,0
"1314","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,27.5,62.5,12.5,0,0,0,12.5,0,0,0,0
"1315","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,52.5,22.5,12.5,0,0,0,12.5,0,0,0,0
"1316","2017","Synder & Reyes",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,47.5,52.5,7.5,0,0,0,7.5,0,0,0,0
"1317","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,47.5,27.5,12.5,0,0,0,12.5,0,0,0,0
"1318","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,27.5,82.5,0,0,0,0,0,0,0,0,0
"1319","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,17.5,77.5,7.5,0,0,0,7.5,0,0,0,0
"1320","2017","Synder & Reyes",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full",NA,72.5,27.5,0,0,0,0,0,0,0,0,0
"1321","2017","Synder & Reyes",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,22.5,52.5,0,27.5,0,0,0,0,27.5,0,0
"1322","2017","Synder & Reyes",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,22.5,77.5,2.5,0,0,0,2.5,0,0,0,0
"1323","2017","Synder & Reyes",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,77.5,17.5,0,7.5,0,0,0,0,7.5,0,0
"1324","2017","Synder & Reyes",17,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,37.5,62.5,0,0,0,0,0,0,0,0,0
"1325","2017","Synder & Reyes",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,77.5,7.5,0,0,0,0,0,0,0,0,0
"1326","2017","Synder & Reyes",24,"CFNM","No Mulch","Forb","Full No Mulch","Mowed ","Full",NA,22.5,2.5,0,0,0,0,0,0,0,0,0
